time_s,class__enterprise,class__freemium,class__premium,replica_0,replica_0__enterprise,replica_0__freemium,replica_0__premium,replica_1,replica_1__enterprise,replica_1__freemium,replica_1__premium,replica_2,replica_2__enterprise,replica_2__freemium,replica_2__premium,replica_3,replica_3__enterprise,replica_3__freemium,replica_3__premium,replica_4,replica_4__enterprise,replica_4__freemium,replica_4__premium,replica_5,replica_5__enterprise,replica_5__freemium,replica_5__premium,replica_6,replica_6__enterprise,replica_6__freemium,replica_6__premium,replica_7,replica_7__enterprise,replica_7__freemium,replica_7__premium,total
191.64451,5,7,12,3,0,0,3,6,3,2,1,3,0,2,1,2,0,0,2,4,0,2,2,2,1,0,1,2,0,1,1,2,1,0,1,24
191.807738,5,6,12,3,0,0,3,6,3,2,1,3,0,2,1,2,0,0,2,4,0,2,2,2,1,0,1,1,0,0,1,2,1,0,1,23
192.403632,4,6,12,3,0,0,3,5,2,2,1,3,0,2,1,2,0,0,2,4,0,2,2,2,1,0,1,1,0,0,1,2,1,0,1,22
193.167677,3,6,12,3,0,0,3,4,1,2,1,3,0,2,1,2,0,0,2,4,0,2,2,2,1,0,1,1,0,0,1,2,1,0,1,21
193.330961,3,5,12,3,0,0,3,3,1,1,1,3,0,2,1,2,0,0,2,4,0,2,2,2,1,0,1,1,0,0,1,2,1,0,1,20
193.573328,3,5,11,3,0,0,3,3,1,1,1,3,0,2,1,2,0,0,2,3,0,2,1,2,1,0,1,1,0,0,1,2,1,0,1,19
193.616332,3,5,10,2,0,0,2,3,1,1,1,3,0,2,1,2,0,0,2,3,0,2,1,2,1,0,1,1,0,0,1,2,1,0,1,18
193.69218,3,5,9,2,0,0,2,2,1,1,0,3,0,2,1,2,0,0,2,3,0,2,1,2,1,0,1,1,0,0,1,2,1,0,1,17
194.099223,3,4,9,2,0,0,2,2,1,1,0,2,0,1,1,2,0,0,2,3,0,2,1,2,1,0,1,1,0,0,1,2,1,0,1,16
194.346683,3,4,8,1,0,0,1,2,1,1,0,2,0,1,1,2,0,0,2,3,0,2,1,2,1,0,1,1,0,0,1,2,1,0,1,15
194.465621,3,4,7,0,0,0,0,2,1,1,0,2,0,1,1,2,0,0,2,3,0,2,1,2,1,0,1,1,0,0,1,2,1,0,1,14
194.574538,2,4,7,0,0,0,0,1,0,1,0,2,0,1,1,2,0,0,2,3,0,2,1,2,1,0,1,1,0,0,1,2,1,0,1,13
195.170943,2,4,6,0,0,0,0,1,0,1,0,2,0,1,1,2,0,0,2,3,0,2,1,2,1,0,1,1,0,0,1,1,1,0,0,12
195.577349,2,4,5,0,0,0,0,1,0,1,0,2,0,1,1,2,0,0,2,3,0,2,1,1,1,0,0,1,0,0,1,1,1,0,0,11
196.678803,2,4,4,0,0,0,0,1,0,1,0,2,0,1,1,1,0,0,1,3,0,2,1,1,1,0,0,1,0,0,1,1,1,0,0,10
197.002408,2,3,4,0,0,0,0,1,0,1,0,2,0,1,1,1,0,0,1,2,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,9
197.152016,1,3,4,0,0,0,0,1,0,1,0,2,0,1,1,1,0,0,1,2,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,8
197.502467,1,2,4,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,1,2,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,7
198.031724,1,2,3,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,6
199.428224,1,2,2,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,5
200.717479,1,2,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4
202.415681,1,1,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
203.75143,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
204.849574,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
205.166248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
